molecule_chembl_id,smiles,canonical_smiles_rdkit,endpoint,target_pKi,target_value,n_activity_records,p_endpoint_range,high_replicate_spread,n_molecule_chembl_ids_collapsed,collapsed_molecule_chembl_ids,heavy_atom_count,mol_wt_rdkit,assay_type_set,n_unique_assays,n_unique_documents,structure_dedup_note,model_smiles
CHEMBL446752,COc1ccc(-n2nc(C#N)c3c2C(=O)N(c2ccc(C4(CN5CCCC5)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C#N)c3c2C(=O)N(c2ccc(C4(CN5CCCC5)CC4)cc2)CC3)cc1,pKi,10.568636235841012,10.568636235841012,1,0.0,False,1,CHEMBL446752,35,467.5730000000004,B,1,1,single_structure,COc1ccc(-n2nc(C#N)c3c2C(=O)N(c2ccc(C4(CN5CCCC5)CC4)cc2)CC3)cc1
CHEMBL24460,CCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1C/C=C/c1cccc(N)c1,CCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1C/C=C/c1cccc(N)c1,pKi,10.55284196865778,10.55284196865778,1,0.0,False,1,CHEMBL24460,31,417.5570000000001,B,1,1,single_structure,CCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1C/C=C/c1cccc(N)c1
CHEMBL257398,Cc1ccc(NC(=O)c2ccc(-n3ccccc3=O)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,Cc1ccc(NC(=O)c2ccc(-n3ccccc3=O)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,pKi,10.55284196865778,10.55284196865778,1,0.0,False,1,CHEMBL257398,33,458.90500000000014,B,1,1,single_structure,Cc1ccc(NC(=O)c2ccc(-n3ccccc3=O)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1
CHEMBL378093,Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5CN5CC[C@@H](O)C5)cc3)CC4)cc12,Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5CN5CC[C@@H](O)C5)cc3)CC4)cc12,pKi,10.522878745280336,10.522878745280336,5,0.0,False,1,CHEMBL378093,43,588.5900000000001,B,5,5,single_structure,Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5CN5CC[C@@H](O)C5)cc3)CC4)cc12
CHEMBL426439,N=C(N)c1cccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2ccc(-n3cnc4cnccc43)cc2F)c1,N=C(N)c1cccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2ccc(-n3cnc4cnccc43)cc2F)c1,pKi,10.522878745280336,10.522878745280336,1,0.0,False,1,CHEMBL426439,37,508.4390000000001,B,1,1,single_structure,N=C(N)c1cccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2ccc(-n3cnc4cnccc43)cc2F)c1
CHEMBL226616,CCN(Cc1csc(C(=O)Nc2c(OC)cc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c1Cl)C1=NC(C)CO1,CCN(Cc1csc(C(=O)Nc2c(OC)cc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c1Cl)C1=NC(C)CO1,pKi,10.508638306165729,10.508638306165729,1,0.0,False,1,CHEMBL226616,38,596.924,B,1,1,single_structure,CCN(Cc1csc(C(=O)Nc2c(OC)cc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c1Cl)C1=NC(C)CO1
CHEMBL228983,C[C@H](NC(=O)[C@@H](CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1)C(=O)NCc1cc(Cl)ccc1CN,C[C@H](NC(=O)[C@@H](CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1)C(=O)NCc1cc(Cl)ccc1CN,pKi,10.481486060122112,10.481486060122112,1,0.0,False,1,CHEMBL228983,39,574.1030000000001,B,1,1,single_structure,C[C@H](NC(=O)[C@@H](CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1)C(=O)NCc1cc(Cl)ccc1CN
CHEMBL252454,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Cc3ccc(-n4ccccc4=O)cc3F)cc12,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Cc3ccc(-n4ccccc4=O)cc3F)cc12,pKi,10.481486060122112,10.481486060122112,1,0.0,False,1,CHEMBL252454,36,497.4080000000002,B,1,1,single_structure,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Cc3ccc(-n4ccccc4=O)cc3F)cc12
CHEMBL389638,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN2CC(=O)NC2=N)c1Cl,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN2CC(=O)NC2=N)c1Cl,pKi,10.468521082957745,10.468521082957745,1,0.0,False,1,CHEMBL389638,36,567.8420000000002,B,1,1,single_structure,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN2CC(=O)NC2=N)c1Cl
CHEMBL461297,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN(C)C)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN(C)C)CC4)cc2)CC3)cc1,pKi,10.455931955649724,10.455931955649724,2,0.0,False,1,CHEMBL461297,35,484.52200000000033,B,2,2,single_structure,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN(C)C)CC4)cc2)CC3)cc1
CHEMBL227360,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)C(=O)NCCN2CCCC2)c1Cl,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)C(=O)NCCN2CCCC2)c1Cl,pKi,10.443697499232712,10.443697499232712,1,0.0,False,1,CHEMBL227360,41,639.9929999999998,B,1,1,single_structure,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)C(=O)NCCN2CCCC2)c1Cl
CHEMBL160489,N=C(N)c1cccc(-n2nnnc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,N=C(N)c1cccc(-n2nnnc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,pKi,10.431798275933003,10.431798275933003,1,0.0,False,2,CHEMBL160489;CHEMBL332157,33,462.4950000000002,B,1,1,collapsed_duplicate_canonical_smiles,N=C(N)c1cccc(-n2nnnc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1
CHEMBL270034,CNC(=O)CN(C1CCCN(c2ccc(-n3ccccc3=O)cc2F)C1=O)S(=O)(=O)c1cc2ccc(Cl)nc2s1,CNC(=O)CN(C1CCCN(c2ccc(-n3ccccc3=O)cc2F)C1=O)S(=O)(=O)c1cc2ccc(Cl)nc2s1,pKi,10.431798275933003,10.431798275933003,1,0.0,False,1,CHEMBL270034,40,604.0850000000002,B,1,1,single_structure,CNC(=O)CN(C1CCCN(c2ccc(-n3ccccc3=O)cc2F)C1=O)S(=O)(=O)c1cc2ccc(Cl)nc2s1
CHEMBL508428,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN5CC[C@@H](O)C5)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN5CC[C@@H](O)C5)CC4)cc2)CC3)cc1,pKi,10.42021640338319,10.42021640338319,1,0.0,False,1,CHEMBL508428,38,526.5590000000004,B,1,1,single_structure,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN5CC[C@@H](O)C5)CC4)cc2)CC3)cc1
CHEMBL1202108,CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@@H]1C(=O)NC(CCCN=C(N)N)B(O)O,CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@@H]1C(=O)NC(CCCN=C(N)N)B(O)O,pKi,10.397940008672036,10.397940008672036,1,0.0,False,1,CHEMBL1202108,33,460.3440000000002,B,1,1,single_structure,CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@@H]1C(=O)NC(CCCN=C(N)N)B(O)O
CHEMBL211410,CN(C)Cc1ccccc1-c1ccc(N2CCc3c(C(F)(F)F)nn(-c4ccc5onc(N)c5c4)c3C2=O)cc1,CN(C)Cc1ccccc1-c1ccc(N2CCc3c(C(F)(F)F)nn(-c4ccc5onc(N)c5c4)c3C2=O)cc1,pKi,10.397940008672036,10.397940008672036,1,0.0,False,1,CHEMBL211410,40,546.5530000000001,B,1,1,single_structure,CN(C)Cc1ccccc1-c1ccc(N2CCc3c(C(F)(F)F)nn(-c4ccc5onc(N)c5c4)c3C2=O)cc1
CHEMBL373528,CN(C)Cc1ccccc1-c1ccc(N2CCc3c(C(F)(F)F)nn(-c4cccc5onc(N)c45)c3C2=O)cc1,CN(C)Cc1ccccc1-c1ccc(N2CCc3c(C(F)(F)F)nn(-c4cccc5onc(N)c45)c3C2=O)cc1,pKi,10.397940008672036,10.397940008672036,1,0.0,False,1,CHEMBL373528,40,546.5530000000001,B,1,1,single_structure,CN(C)Cc1ccccc1-c1ccc(N2CCc3c(C(F)(F)F)nn(-c4cccc5onc(N)c45)c3C2=O)cc1
CHEMBL154512,Cc1cc(C(=O)Nc2ccc(-c3ccccc3C(F)(F)F)cc2)n(-c2cccc(C(=N)N)c2)n1,Cc1cc(C(=O)Nc2ccc(-c3ccccc3C(F)(F)F)cc2)n(-c2cccc(C(=N)N)c2)n1,pKi,10.397940008672036,10.397940008672036,1,0.0,False,1,CHEMBL154512,34,463.46300000000014,B,1,1,single_structure,Cc1cc(C(=O)Nc2ccc(-c3ccccc3C(F)(F)F)cc2)n(-c2cccc(C(=N)N)c2)n1
CHEMBL362362,N=C(N)c1cccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2ccc(-n3cnc4ccncc43)cc2F)c1,N=C(N)c1cccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2ccc(-n3cnc4ccncc43)cc2F)c1,pKi,10.397940008672036,10.397940008672036,1,0.0,False,1,CHEMBL362362,37,508.4390000000001,B,1,1,single_structure,N=C(N)c1cccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2ccc(-n3cnc4ccncc43)cc2F)c1
CHEMBL460385,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(CN(C)C)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(CN(C)C)CC4)cc2)CC3)cc1,pKi,10.387216143280265,10.387216143280265,1,0.0,False,1,CHEMBL460385,34,459.5500000000003,B,1,1,single_structure,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(CN(C)C)CC4)cc2)CC3)cc1
CHEMBL421808,Cc1cc(C(=O)Nc2ncc(-c3ccccc3S(N)(=O)=O)cn2)n(-c2cccc(C(=N)N)c2)n1,Cc1cc(C(=O)Nc2ncc(-c3ccccc3S(N)(=O)=O)cn2)n(-c2cccc(C(=N)N)c2)n1,pKi,10.387216143280265,10.387216143280265,1,0.0,False,1,CHEMBL421808,34,476.5220000000002,B,1,1,single_structure,Cc1cc(C(=O)Nc2ncc(-c3ccccc3S(N)(=O)=O)cn2)n(-c2cccc(C(=N)N)c2)n1
CHEMBL518648,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CNC(C)C)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CNC(C)C)CC4)cc2)CC3)cc1,pKi,10.3767507096021,10.3767507096021,1,0.0,False,1,CHEMBL518648,36,498.5490000000003,B,1,1,single_structure,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CNC(C)C)CC4)cc2)CC3)cc1
CHEMBL456676,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(CN5CCOCC5)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(CN5CCOCC5)CC4)cc2)CC3)cc1,pKi,10.3767507096021,10.3767507096021,1,0.0,False,1,CHEMBL456676,37,501.5870000000005,B,1,1,single_structure,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(CN5CCOCC5)CC4)cc2)CC3)cc1
CHEMBL258274,COC(=O)CN(C1CCCN(c2ccc(-n3ccccc3=O)cc2)C1=O)S(=O)(=O)c1cc2ccc(Cl)nc2s1,COC(=O)CN(C1CCCN(c2ccc(-n3ccccc3=O)cc2)C1=O)S(=O)(=O)c1cc2ccc(Cl)nc2s1,pKi,10.366531544420411,10.366531544420411,1,0.0,False,1,CHEMBL258274,39,587.0790000000002,B,1,1,single_structure,COC(=O)CN(C1CCCN(c2ccc(-n3ccccc3=O)cc2)C1=O)S(=O)(=O)c1cc2ccc(Cl)nc2s1
CHEMBL518473,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(N(C)C)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(N(C)C)CC4)cc2)CC3)cc1,pKi,10.366531544420411,10.366531544420411,1,0.0,False,1,CHEMBL518473,33,445.52300000000025,B,1,1,single_structure,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(N(C)C)CC4)cc2)CC3)cc1
CHEMBL221906,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,pKi,10.356547323513812,10.356547323513812,2,0.0,False,1,CHEMBL221906,31,456.33300000000014,B,2,2,single_structure,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1
CHEMBL227307,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)S(C)(=O)=O)c1Cl,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)S(C)(=O)=O)c1Cl,pKi,10.346787486224656,10.346787486224656,1,0.0,False,1,CHEMBL227307,35,577.8990000000002,B,1,1,single_structure,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)S(C)(=O)=O)c1Cl
CHEMBL425132,CC(=N)N1CCC(Oc2ccc3nc(C(C)(C)C)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,CC(=N)N1CCC(Oc2ccc3nc(C(C)(C)C)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,pKi,10.337242168318426,10.337242168318426,1,0.0,False,1,CHEMBL425132,37,496.6590000000003,B,1,1,single_structure,CC(=N)N1CCC(Oc2ccc3nc(C(C)(C)C)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1
CHEMBL118494,COc1ccc2ccc(S(=O)(=O)N[C@@H]3CCN(Cc4cccc(C(=N)N)c4)C3=O)cc2c1,COc1ccc2ccc(S(=O)(=O)N[C@@H]3CCN(Cc4cccc(C(=N)N)c4)C3=O)cc2c1,pKi,10.327902142064282,10.327902142064282,1,0.0,False,1,CHEMBL118494,32,452.5360000000002,B,1,1,single_structure,COc1ccc2ccc(S(=O)(=O)N[C@@H]3CCN(Cc4cccc(C(=N)N)c4)C3=O)cc2c1
CHEMBL260086,O=C(Nc1c(O)cc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(N2CCCCC2=O)cc1,O=C(Nc1c(O)cc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(N2CCCCC2=O)cc1,pKi,10.327902142064282,10.327902142064282,1,0.0,False,1,CHEMBL260086,34,499.3540000000003,B,1,1,single_structure,O=C(Nc1c(O)cc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(N2CCCCC2=O)cc1
CHEMBL518253,COc1ccc(-n2nc(C#N)c3c2C(=O)N(c2ccc(C4(CN(C)C)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C#N)c3c2C(=O)N(c2ccc(C4(CN(C)C)CC4)cc2)CC3)cc1,pKi,10.318758762624412,10.318758762624412,1,0.0,False,1,CHEMBL518253,33,441.5350000000003,B,1,1,single_structure,COc1ccc(-n2nc(C#N)c3c2C(=O)N(c2ccc(C4(CN(C)C)CC4)cc2)CC3)cc1
CHEMBL396286,NCc1ccc(Cl)cc1CNC(=O)[C@@H]1CCCN1C(=O)[C@@H](CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1,NCc1ccc(Cl)cc1CNC(=O)[C@@H]1CCCN1C(=O)[C@@H](CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1,pKi,10.309803919971486,10.309803919971486,1,0.0,False,1,CHEMBL396286,41,600.1410000000002,B,1,1,single_structure,NCc1ccc(Cl)cc1CNC(=O)[C@@H]1CCCN1C(=O)[C@@H](CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1
CHEMBL227359,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)C(=O)NCCO)c1Cl,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)C(=O)NCCO)c1Cl,pKi,10.30102999566398,10.30102999566398,1,0.0,False,1,CHEMBL227359,37,586.8850000000002,B,1,1,single_structure,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)C(=O)NCCO)c1Cl
CHEMBL3314447,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C(C)(C)CN4CCCC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C(C)(C)CN4CCCC4)cc2)CC3)cc1,pKi,10.30102999566398,10.30102999566398,1,0.0,False,1,CHEMBL3314447,36,487.6040000000004,B,1,1,single_structure,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C(C)(C)CN4CCCC4)cc2)CC3)cc1
CHEMBL3359592,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C(C)(C)CNC4CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C(C)(C)CNC4CC4)cc2)CC3)cc1,pKi,10.30102999566398,10.30102999566398,1,0.0,False,1,CHEMBL3359592,35,473.5770000000003,B,1,1,single_structure,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C(C)(C)CNC4CC4)cc2)CC3)cc1
CHEMBL205383,C[N+](C)(C)Cc1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,C[N+](C)(C)Cc1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,pKi,10.30102999566398,10.30102999566398,1,0.0,False,1,CHEMBL205383,40,553.5400000000002,B,1,1,single_structure,C[N+](C)(C)Cc1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1
CHEMBL360197,N=C(N)c1cccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2ccc(N3C(=O)N=C4C=CC=CC43)cc2)c1,N=C(N)c1cccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2ccc(N3C(=O)N=C4C=CC=CC43)cc2)c1,pKi,10.30102999566398,10.30102999566398,1,0.0,False,1,CHEMBL360197,37,505.4600000000001,B,1,1,single_structure,N=C(N)c1cccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2ccc(N3C(=O)N=C4C=CC=CC43)cc2)c1
CHEMBL269955,O=C1C(NS(=O)(=O)c2cc3ccc(Cl)nc3s2)CCCN1c1ccc(-n2ccccc2=O)cc1,O=C1C(NS(=O)(=O)c2cc3ccc(Cl)nc3s2)CCCN1c1ccc(-n2ccccc2=O)cc1,pKi,10.30102999566398,10.30102999566398,1,0.0,False,1,CHEMBL269955,34,515.0160000000003,B,1,1,single_structure,O=C1C(NS(=O)(=O)c2cc3ccc(Cl)nc3s2)CCCN1c1ccc(-n2ccccc2=O)cc1
CHEMBL461667,COc1ccc(N2N=C(S(C)(=O)=O)C3CCN(c4ccc(C5(CN(C)C)CC5)cc4)C(=O)C32)cc1,COc1ccc(N2N=C(S(C)(=O)=O)C3CCN(c4ccc(C5(CN(C)C)CC5)cc4)C(=O)C32)cc1,pKi,10.292429823902063,10.292429823902063,1,0.0,False,1,CHEMBL461667,35,496.6330000000003,B,1,1,single_structure,COc1ccc(N2N=C(S(C)(=O)=O)C3CCN(c4ccc(C5(CN(C)C)CC5)cc4)C(=O)C32)cc1
CHEMBL513062,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CNc5nccs5)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CNc5nccs5)CC4)cc2)CC3)cc1,pKi,10.267606240177033,10.267606240177033,1,0.0,False,1,CHEMBL513062,38,539.5830000000003,B,1,1,single_structure,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CNc5nccs5)CC4)cc2)CC3)cc1
CHEMBL453208,COc1ccc(N2N=C(S(C)(=O)=O)C3CCN(c4ccc(C5(CN6CCCC6)CC5)cc4)C(=O)C32)cc1,COc1ccc(N2N=C(S(C)(=O)=O)C3CCN(c4ccc(C5(CN6CCCC6)CC5)cc4)C(=O)C32)cc1,pKi,10.267606240177033,10.267606240177033,1,0.0,False,1,CHEMBL453208,37,522.6710000000005,B,1,1,single_structure,COc1ccc(N2N=C(S(C)(=O)=O)C3CCN(c4ccc(C5(CN6CCCC6)CC5)cc4)C(=O)C32)cc1
CHEMBL468792,CNCC1(c2ccc(N3CCc4c(C(N)=O)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1,CNCC1(c2ccc(N3CCc4c(C(N)=O)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1,pKi,10.259637310505756,10.259637310505756,1,0.0,False,1,CHEMBL468792,33,445.5230000000002,B,1,1,single_structure,CNCC1(c2ccc(N3CCc4c(C(N)=O)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1
CHEMBL511486,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN(C)C(C)=O)CC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN(C)C(C)=O)CC4)cc2)CC3)cc1,pKi,10.259637310505756,10.259637310505756,1,0.0,False,1,CHEMBL511486,37,512.5320000000004,B,1,1,single_structure,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN(C)C(C)=O)CC4)cc2)CC3)cc1
CHEMBL260085,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1ccc(N2CCCCC2=O)cc1,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1ccc(N2CCCCC2=O)cc1,pKi,10.244125144327509,10.244125144327509,2,0.0,False,1,CHEMBL260085,35,513.3810000000004,B,2,2,single_structure,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1ccc(N2CCCCC2=O)cc1
CHEMBL226669,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)c2ncco2)c1Cl,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)c2ncco2)c1Cl,pKi,10.229147988357855,10.229147988357855,1,0.0,False,1,CHEMBL226669,36,566.8540000000002,B,1,1,single_structure,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)c2ncco2)c1Cl
CHEMBL396058,NCc1ccc(Cl)cc1CNC(=O)[C@H](CO)NC(=O)[C@@H](CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1,NCc1ccc(Cl)cc1CNC(=O)[C@H](CO)NC(=O)[C@@H](CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1,pKi,10.229147988357855,10.229147988357855,1,0.0,False,1,CHEMBL396058,40,590.1020000000002,B,1,1,single_structure,NCc1ccc(Cl)cc1CNC(=O)[C@H](CO)NC(=O)[C@@H](CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1
CHEMBL347931,CCCCc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2cccc(C(=N)N)c2)n1,CCCCc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2cccc(C(=N)N)c2)n1,pKi,10.221848749616356,10.221848749616356,1,0.0,False,1,CHEMBL347931,37,516.6270000000002,B,1,1,single_structure,CCCCc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2cccc(C(=N)N)c2)n1
CHEMBL472967,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c(F)c1,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c(F)c1,pKi,10.221848749616356,10.221848749616356,1,0.0,False,1,CHEMBL472967,32,474.32300000000015,B,1,1,single_structure,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c(F)c1
CHEMBL3314448,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C(C)(C)CN4CCOCC4)cc2)CC3)cc1,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C(C)(C)CN4CCOCC4)cc2)CC3)cc1,pKi,10.221848749616356,10.221848749616356,1,0.0,False,1,CHEMBL3314448,37,503.6030000000004,B,1,1,single_structure,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C(C)(C)CN4CCOCC4)cc2)CC3)cc1
CHEMBL156924,Cc1nc(-c2cccc(C(=N)N)c2)c(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)s1,Cc1nc(-c2cccc(C(=N)N)c2)c(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)s1,pKi,10.221848749616356,10.221848749616356,1,0.0,False,1,CHEMBL156924,34,491.5980000000002,B,1,1,single_structure,Cc1nc(-c2cccc(C(=N)N)c2)c(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)s1
CHEMBL257400,O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(-n2ccccc2=O)cc1,O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(-n2ccccc2=O)cc1,pKi,10.221848749616356,10.221848749616356,1,0.0,False,1,CHEMBL257400,33,479.32300000000015,B,1,1,single_structure,O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(-n2ccccc2=O)cc1
